carExIdx,Company,ManuID,Model,ModelInKor,Type,ClassID,Prices,is_unique,is_pegasus,LapTime,Top Speed,Speed,Acceleration,Braking,Handling,length,width,height,Weight,Drive,DriveID,Gears,Seats,Shop,Steal,lengthbackup,widthbackup,heightbackup,Speedbackup,Accelerationbackup,Brakingbackup,Handlingbackup,LapTimebackup,Top Speed backup
143,Obey,1,Tailgater,,Sedans,15,55000,0,0,70872,16898,7780,5000,3000,7727,513,205,153,1400,RWD,2,5,4,Southern S.A. Super Autos,Yes,5.13,2.05,1.53,77.8,50,30,77.27,01:10.9,168.98
142,Cheval,24,Surge,,Sedans,15,38000,0,0,74643,15128,7512,2500,2000,6515,456,183,145,1800,FWD,1,1,4,Southern S.A. Super Autos,Yes,4.56,1.83,1.45,75.12,25,20,65.15,01:14.6,151.28
141,Enus,40,Super diamond,슈퍼 다이아몬드,Sedans,15,250000,0,0,74908,18306,7780,6500,2000,6364,579,212,172,2800,RWD,2,5,4,Legendary Motorsport ,,5.79,2.12,1.72,77.8,65,20,63.64,01:14.9,183.06
140,Dundreary,46,Stretch,스트레치,Sedans,15,30000,1,1,86268,15289,7243,4250,2667,5606,801,202,145,2400,RWD,2,5,6,Southern S.A. Super Autos,,8.01,2.02,1.45,72.43,42.5,26.67,56.06,01:26.3,152.89
139,Zirconium,48,Stratum,,Sedans,15,10000,0,0,74191,16979,7243,5250,2000,6667,513,194,148,1800,AWD,3,5,4,Southern S.A. Super Autos,Yes,5.13,1.94,1.48,72.43,52.5,20,66.67,01:14.2,169.79
138,Vapid,6,Stanier,,Sedans,15,10000,0,0,73540,17542,7512,5000,3000,7424,545,202,146,1800,RWD,2,5,4,Southern S.A. Super Autos,Yes,5.45,2.02,1.46,75.12,50,30,74.24,01:13.5,175.42
137,Benefactor,3,Schafter,,Sedans,15,65000,0,0,68669,17944,7780,5000,3000,7727,542,198,154,1600,RWD,2,5,4,Southern S.A. Super Autos,Yes,5.42,1.98,1.54,77.8,50,30,77.27,01:08.7,179.44
136,Chariot,47,Romero Hearse,로메로 영구차,Sedans,15,45000,0,0,84318,14444,6707,3750,1667,5909,576,203,165,2000,RWD,2,5,4,Southern S.A. Super Autos,Yes,5.76,2.03,1.65,67.07,37.5,16.67,59.09,01:24.3,144.44
135,Dundreary,46,Regina,레지나,Sedans,15,8000,0,0,91274,13881,6439,3500,2000,5758,548,214,185,1900,RWD,2,4,4,Southern S.A. Super Autos,Yes,5.48,2.14,1.85,64.39,35,20,57.58,01:31.3,138.81
134,Albany,9,Primo,프리모,Sedans,15,9000,0,0,71972,16657,7512,5000,3000,7121,540,205,142,1800,RWD,2,5,4,Southern S.A. Super Autos,Yes,5.4,2.05,1.42,75.12,50,30,71.21,01:12.0,166.57
133,Declasse,25,Premier,,Sedans,15,10000,0,0,74391,16858,7780,5000,2000,6364,470,188,160,1600,FWD,1,5,4,Southern S.A. Super Autos,Yes,4.7,1.88,1.6,77.8,50,20,63.64,01:14.4,168.58
132,Karin,5,Intruder,,Sedans,15,16000,0,0,72256,17260,7780,5000,3000,7121,512,202,147,1600,RWD,2,5,4,Southern S.A. Super Autos,Yes,5.12,2.02,1.47,77.8,50,30,71.21,01:12.3,172.6
131,Vulcar,45,Ingot,잉곳,Sedans,15,9000,0,0,83667,14524,6707,3500,2000,5909,490,189,158,1400,FWD,1,5,4,Southern S.A. Super Autos,Yes,4.9,1.89,1.58,67.07,35,20,59.09,01:23.7,145.24
130,Cheval,24,Fugitive,,Sedans,15,24000,0,0,71655,17421,7780,5000,3000,7576,521,219,146,1600,RWD,2,5,4,Southern S.A. Super Autos,Yes,5.21,2.19,1.46,77.8,50,30,75.76,01:11.7,174.21
129,Albany,9,Emperor,엠페러,Sedans,15,,0,0,85251,14605,6439,3500,2000,5758,545,202,135,1900,RWD,2,5,4,Can be stolen / found,Yes,5.45,2.02,1.35,64.39,35,20,57.58,01:25.3,146.05
128,Karin,5,Asterope,,Sedans,15,26000,0,0,72873,16938,7780,5000,3000,7576,492,189,157,1500,RWD,2,5,4,Southern S.A. Super Autos,Yes,4.92,1.89,1.57,77.8,50,30,75.76,01:12.9,169.38
127,Declasse,25,Asea,,Sedans,15,12000,0,0,74708,17139,7780,5000,1333,6212,446,183,156,1400,FWD,1,5,4,Southern S.A. Super Autos,Yes,4.46,1.83,1.56,77.8,50,13.33,62.12,01:14.7,171.39
126,Jobuilt,36,Velum,벨럼,Planes,14,450000,0,1,53050,22491,6750,2550,2100,3750,1145,1290,439,5000,,,,4,Elitás Travel,,11.45,12.9,4.39,67.5,25.5,21,37.5,00:53.1,224.91
125,Eberhard,62,Titan,타이탄,Planes,14,2000000,0,1,56602,21444,8565,5700,2500,3000,2927,3933,1139,38000,,,,10,Elitás Travel,,29.27,39.33,11.39,85.65,57,25,30,00:56.6,214.44
124,Buckingham,19,Shamal,샤말,Planes,14,1150000,0,1,49417,25589,8200,3600,3400,2300,2075,1450,495,6400,,,,10,Elitás Travel,,20.75,14.5,4.95,82,36,34,23,00:49.4,255.89
123,Jobuilt,36,P-996 LAZER,P-996 레이저,Planes,14,6500000,0,1,37645,31382,8350,9300,8667,7500,1558,1026,424,8000,,,,1,Warstock Cache & Carry,,15.58,10.26,4.24,83.5,93,86.67,75,00:37.6,313.82
122,Jobuilt,36,Mammatus,,Planes,14,300000,0,1,56721,21284,6300,2200,1500,4700,1109,1477,330,2000,,,,4,Elitás Travel,,11.09,14.77,3.3,63,22,15,47,00:56.7,212.84
121,Western,37,Mallard,말라드,Planes,14,250000,0,1,48649,22571,7200,4600,3600,5800,727,816,270,2000,,,,1,Elitás Travel,,7.27,8.16,2.7,72,46,36,58,00:48.6,225.71
120,Buckingham,19,Luxor,룩소르,Planes,14,1625000,0,1,48314,25589,8200,3600,3400,2300,2075,1450,495,6400,,,,10,Elitás Travel,,20.75,14.5,4.95,82,36,34,23,00:48.3,255.89
119,,,Jet,,Planes,14,,1,1,64056,22853,8642,6300,2500,3000,7288,6628,1935,38000,,,,2,Cannot be acquired,,72.88,66.28,19.35,86.42,63,25,30,01:04.1,228.53
118,Western,37,Duster,,Planes,14,275000,0,1,54522,23174,6300,2300,1500,4300,807,1062,347,2000,,,,2,Elitás Travel,,8.07,10.62,3.47,63,23,15,43,00:54.5,231.74
117,Western,37,Cuban 800,큐반 800,Planes,14,240000,0,1,49850,22853,7000,2700,2100,3500,768,1102,322,5000,,,,2,Elitás Travel,,7.68,11.02,3.22,70,27,21,35,00:49.8,228.53
116,,,Atomic Blimp,,Planes,14,,1,1,103270,16898,4869,3100,182,745,5946,1541,1740,12000,,,,4,Cannot be acquired,,59.46,15.41,17.4,48.69,31,1.82,7.45,01:43.3,168.98
115,Vapid,6,Sandking XL,샌드킹 XL,Off-Road,12,45000,0,0,77994,16053,6975,5000,2000,6061,684,265,257,2400,AWD,3,6,4,Southern S.A. Super Autos,Yes,6.84,2.65,2.57,69.75,50,20,60.61,01:18.0,160.53
114,Vapid,6,Sandking SWB,,Off-Road,12,38000,0,0,77060,16053,6975,5000,2000,6061,641,265,257,2400,AWD,3,6,2,Southern S.A. Super Autos,Yes,6.41,2.65,2.57,69.75,50,20,60.61,01:17.1,160.53
113,Karin,5,Rusty Rebel,,Off-Road,12,3000,0,0,76076,16254,6975,5000,2000,6212,494,219,222,2400,AWD,3,5,2,Southern S.A. Super Autos,Yes,4.94,2.19,2.22,69.75,50,20,62.12,01:16.1,162.54
112,Karin,5,Rebel,,Off-Road,12,22000,0,0,76142,16254,6975,5000,2000,6212,501,219,210,2400,AWD,3,5,2,Southern S.A. Super Autos,Yes,5.01,2.19,2.1,69.75,50,20,62.12,01:16.1,162.54
111,Declasse,25,Rancher XL,,Off-Road,12,9000,0,0,81198,15570,6975,4500,2667,5909,532,219,185,2400,AWD,3,5,4,Southern S.A. Super Autos,Yes,5.32,2.19,1.85,69.75,45,26.67,59.09,01:21.2,155.7
110,Canis,42,Mesa (Merryweather),,Off-Road,12,87000,0,0,75409,16254,6975,4250,1000,6061,495,241,237,2400,AWD,3,5,4,Warstock Cache & Carry,Yes,4.95,2.41,2.37,69.75,42.5,10,60.61,01:15.4,162.54
109,BF,16,Injection,,Off-Road,12,16000,0,0,73156,17220,7243,5750,2067,5606,406,196,259,1800,RWD,2,5,2,Southern S.A. Super Autos,Yes,4.06,1.96,2.59,72.43,57.5,20.67,56.06,01:13.2,172.2
108,Nagasaki,20,Hot Rod Blazer,핫로드 블레이저,Off-Road,12,69000,0,0,67744,15973,6439,5000,3333,7879,214,113,169,600,AWD,3,5,1,Southern S.A. Super Autos,,2.14,1.13,1.69,64.39,50,33.33,78.79,01:07.7,159.73
107,Bravado,17,Duneloader,듄로더,Off-Road,12,,0,0,90874,12794,6707,4250,2000,5152,535,222,230,2100,RWD,2,4,2,Can be stolen / found,Yes,5.35,2.22,2.3,67.07,42.5,20,51.52,01:30.9,127.94
106,BF,16,Dune Buggy,듄 버기,Off-Road,12,20000,0,0,69002,16254,7243,6250,2100,6667,433,200,155,1800,RWD,2,5,2,Southern S.A. Super Autos,,4.33,2,1.55,72.43,62.5,21,66.67,01:09.0,162.54
105,Canis,42,Bodhi,,Off-Road,12,25000,0,0,72956,16013,7190,5375,3667,6818,559,252,232,2600,AWD,3,5,4,Southern S.A. Super Autos,Yes,5.59,2.52,2.32,71.9,53.75,36.67,68.18,01:13.0,160.13
104,Nagasaki,20,Blazer Lifeguard,블레이저 해안구조용,Off-Road,12,62000,0,0,82288,13478,5902,3000,2667,6061,208,132,159,650,AWD,3,5,1,Warstock Cache & Carry,Yes,2.08,1.32,1.59,59.02,30,26.67,60.61,01:22.3,134.78
103,Nagasaki,20,Blazer,블레이저,Off-Road,12,8000,0,0,67734,15973,6439,5000,3333,7879,204,118,169,600,AWD,3,5,1,Southern S.A. Super Autos,Yes,2.04,1.18,1.69,64.39,50,33.33,78.79,01:07.7,159.73
102,Declasse,25,Voodoo,,Muscle,11,5500,0,0,81882,16013,6975,4250,833,5606,537,217,127,2100,RWD,2,4,2,Benny's Original Motor Works,Yes,5.37,2.17,1.27,69.75,42.5,8.33,56.06,01:21.9,160.13
101,Declasse,25,Vigero,,Muscle,11,21000,0,0,72155,18105,7512,7250,2667,6212,535,200,131,1800,RWD,2,5,2,Southern S.A. Super Autos,Yes,5.35,2,1.31,75.12,72.5,26.67,62.12,01:12.2,181.05
100,Declasse,25,Sabre Turbo,,Muscle,11,15000,0,0,69452,17904,7512,7000,2667,6818,560,198,134,1200,RWD,2,5,2,Benny's Original Motor Works,Yes,5.6,1.98,1.34,75.12,70,26.67,68.18,01:09.5,179.04
99,Imponte,33,Ruiner,루이너,Muscle,11,10000,0,0,69136,19232,7780,7000,2667,6667,520,191,132,1300,RWD,2,5,2,Southern S.A. Super Autos,Yes,5.2,1.91,1.32,77.8,70,26.67,66.67,01:09.1,192.32
98,Bravado,17,Rat-Loader,,Muscle,11,6000,0,0,83734,16576,7243,5500,1333,5000,545,214,187,1200,RWD,2,4,2,Southern S.A. Super Autos,Yes,5.45,2.14,1.87,72.43,55,13.33,50,01:23.7,165.76
97,Cheval,24,Picador,,Muscle,11,9000,0,0,75059,16456,7243,5500,2667,6212,516,184,137,1600,AWD,3,5,2,Southern S.A. Super Autos,Yes,5.16,1.84,1.37,72.43,55,26.67,62.12,01:15.1,164.56
96,Imponte,33,Phoenix,피닉스,Muscle,11,,0,0,71104,18346,7780,7000,2667,6515,501,190,146,1700,RWD,2,5,2,Can be stolen / found,Yes,5.01,1.9,1.46,77.8,70,26.67,65.15,01:11.1,183.46
95,Vapid,6,Hotknife,,Muscle,11,90000,0,0,78362,17622,7512,7500,1433,5606,367,186,127,700,RWD,2,5,2,Legendary Motorsport ,,3.67,1.86,1.27,75.12,75,14.33,56.06,01:18.4,176.22
94,Bravado,17,Gauntlet,건틀렛,Muscle,11,32000,0,0,71505,18346,7780,7500,3000,7576,513,203,139,1600,RWD,2,5,2,Southern S.A. Super Autos,Yes,5.13,2.03,1.39,77.8,75,30,75.76,01:11.5,183.46
93,Vapid,6,Dominator,도미네이터,Muscle,11,35000,0,0,68118,19433,7780,7250,2667,6818,494,194,143,1600,RWD,2,5,2,Southern S.A. Super Autos,Yes,4.94,1.94,1.43,77.8,72.5,26.67,68.18,01:08.1,194.33
92,Albany,9,Buccaneer,,Muscle,11,29000,0,0,72055,18226,7834,7000,2667,6515,579,202,139,1600,RWD,2,5,2,Benny's Original Motor Works,Yes,5.79,2.02,1.39,78.34,70,26.67,65.15,01:12.1,182.26
91,Shitzu,26,Vader,,Motorcycles,10,9000,0,0,65299,17341,7512,6750,3667,5758,219,75,192,230,RWD,2,5,2,Southern S.A. Super Autos,Yes,2.19,0.75,1.92,75.12,67.5,36.67,57.58,01:05.3,173.41
90,Maibatsu,12,Sanchez (Livery),,Motorcycles,10,7000,0,0,63665,19232,6331,7000,3667,6515,225,83,147,220,RWD,2,4,2,Southern S.A. Super Autos,Yes,2.25,0.83,1.47,63.31,70,36.67,65.15,01:03.7,192.32
89,Maibatsu,12,Sanchez,,Motorcycles,10,8000,0,0,63665,19232,6331,7000,3667,6515,225,83,147,220,RWD,2,4,2,Southern S.A. Super Autos,Yes,2.25,0.83,1.47,63.31,70,36.67,65.15,01:03.7,192.32
88,Pegassi,4,Ruffian,,Motorcycles,10,10000,0,0,62461,20439,7512,8500,3667,5909,224,73,179,250,RWD,2,5,2,Southern S.A. Super Autos,Yes,2.24,0.73,1.79,75.12,85,36.67,59.09,01:02.5,204.39
87,Shitzu,26,PCJ 600,,Motorcycles,10,9000,0,0,66734,17180,6975,6500,4333,6212,224,74,154,250,RWD,2,5,2,Southern S.A. Super Autos,Yes,2.24,0.74,1.54,69.75,65,43.33,62.12,01:06.7,171.8
86,Principe,44,Nemesis,,Motorcycles,10,12000,0,0,64598,17904,7512,7500,4000,5909,206,73,194,250,RWD,2,5,2,Southern S.A. Super Autos,Yes,2.06,0.73,1.94,75.12,75,40,59.09,01:04.6,179.04
85,LCC,43,Hexer,헥서,Motorcycles,10,15000,0,0,67167,16858,7243,6500,3333,5606,256,90,165,250,RWD,2,4,2,Southern S.A. Super Autos,,2.56,0.9,1.65,72.43,65,33.33,56.06,01:07.2,168.58
84,Pegassi,4,Faggio,파지오,Motorcycles,10,5000,0,0,87421,16616,4829,2500,1333,4848,187,79,161,100,RWD,2,3,2,Southern S.A. Super Autos,Yes,1.87,0.79,1.61,48.29,25,13.33,48.48,01:27.4,166.16
83,Dinka,27,Double-T,,Motorcycles,10,12000,0,0,60261,18990,7887,7750,4667,6606,212,73,181,200,RWD,2,5,2,Southern S.A. Super Autos,,2.12,0.73,1.81,78.87,77.5,46.67,66.06,01:00.3,189.9
82,Western,37,Daemon (Lost MC),,Motorcycles,10,,0,0,67834,17220,7243,6500,2000,5606,222,78,167,250,RWD,2,4,2,Can be stolen / found,Yes,2.22,0.78,1.67,72.43,65,20,56.06,01:07.8,172.2
81,Nagasaki,20,Carbon RS,,Motorcycles,10,40000,0,0,60960,19996,7780,7500,4333,6515,206,75,193,250,RWD,2,5,2,Legendary Motorsport ,,2.06,0.75,1.93,77.8,75,43.33,65.15,01:01.0,199.96
80,Pegassi,4,Bati 801RR,,Motorcycles,10,15000,0,0,58625,21726,8048,7500,4667,7030,208,77,157,230,RWD,2,6,2,Southern S.A. Super Autos,,2.08,0.77,1.57,80.48,75,46.67,70.3,00:58.6,217.26
79,Pegassi,4,Bati 801,바티 801,Motorcycles,10,15000,0,0,58625,21726,8048,7500,4667,7030,208,77,157,230,RWD,2,6,2,Southern S.A. Super Autos,,2.08,0.77,1.57,80.48,75,46.67,70.3,00:58.6,217.26
78,Western,37,Bagger,,Motorcycles,10,16000,0,0,73907,15772,6975,5250,4000,5000,234,89,169,230,RWD,2,4,2,Southern S.A. Super Autos,Yes,2.34,0.89,1.69,69.75,52.5,40,50,01:13.9,157.72
77,Dinka,27,Akuma,아쿠마,Motorcycles,10,9000,0,0,58892,19513,7780,10000,4000,6515,203,72,169,250,RWD,2,5,2,Southern S.A. Super Autos,,2.03,0.72,1.69,77.8,100,40,65.15,00:58.9,195.13
76,,,Rhino Tank,라이노 탱크,Military,9,1500000,1,1,143910,6558,2951,2750,667,7576,1033,366,304,60000,AWD,3,1,1,Warstock Cache & Carry,,10.33,3.66,3.04,29.51,27.5,6.67,75.76,02:23.9,65.58
75,Canis,42,Crusader,크루세이더,Military,9,225000,1,1,84735,14565,6975,4500,1000,5758,445,191,185,2400,AWD,3,5,4,Warstock Cache & Carry,,4.45,1.91,1.85,69.75,45,10,57.58,01:24.7,145.65
74,HVY,32,Barracks Semi,,Military,9,,1,1,97163,13398,5902,5750,3333,4697,670,286,324,10000,RWD,2,5,2,Bonus Reward,,6.7,2.86,3.24,59.02,57.5,33.33,46.97,01:37.2,133.98
73,HVY,32,Barracks,배럭스,Military,9,450000,1,1,101101,13559,5902,2750,1000,5000,929,287,359,9000,RWD,2,5,10,Warstock Cache & Carry,,9.29,2.87,3.59,59.02,27.5,10,50,01:41.1,135.59
72,Brute,18,Tipper,,Industrial,8,,1,1,104237,11426,5366,2750,833,4848,713,251,291,5500,RWD,2,4,2,Cannot be acquired,,7.13,2.51,2.91,53.66,27.5,8.33,48.48,01:44.2,114.26
71,Jobuilt,36,Rubble,,Industrial,8,,1,1,102953,12553,5366,3500,833,4848,973,309,419,6500,RWD,2,4,2,Cannot be acquired,,9.73,3.09,4.19,53.66,35,8.33,48.48,01:43.0,125.53
70,HVY,32,Mixer,,Industrial,8,,1,1,103971,13237,5902,2750,1000,4848,879,257,373,6000,RWD,2,4,2,Cannot be acquired,,8.79,2.57,3.73,59.02,27.5,10,48.48,01:44.0,132.37
69,MTL,15,Flatbed,,Industrial,8,,1,1,96096,12392,6975,3500,833,5000,1054,307,457,6500,AWD,3,5,2,Cannot be acquired,,10.54,3.07,4.57,69.75,35,8.33,50,01:36.1,123.92
68,HVY,32,Dump,덤프트럭,Industrial,8,1000000,1,1,183133,5190,1878,4000,1000,4394,1109,747,557,35000,RWD,2,4,1,Warstock Cache & Carry,,11.09,7.47,5.57,18.78,40,10,43.94,03:03.1,51.9
67,HVY,32,Dozer,,Industrial,8,,1,1,518251,1770,805,3500,667,3333,723,268,362,20000,AWD,3,1,1,Cannot be acquired,,7.23,2.68,3.62,8.05,35,6.67,33.33,08:38.3,17.7
66,HVY,32,Dock Handler,,Industrial,8,,1,1,185852,5150,1341,3500,333,5606,1100,722,961,6000,FWD,1,1,1,Cannot be acquired,,11,7.22,9.61,13.41,35,3.33,56.06,03:05.9,51.5
65,HVY,32,Cutter,,Industrial,8,,1,1,188049,5029,2146,4000,1000,4545,1052,474,486,25000,AWD,3,1,1,Cannot be acquired,,,,,21.46,40,10,45.45,03:08.0,50.29
64,HVY,32,Skylift,,Helicopters,7,,1,1,69736,18507,7675,8571,0,7212,2981,2484,996,10000,,,,2,Cannot be acquired,,29.81,24.84,9.96,76.75,85.71,,72.12,01:09.7,185.07
63,Buckingham,19,Police Maverick,,Emergency,6,,1,1,58325,23174,8200,8350,0,6667,1425,1166,336,6500,,,,4,Cannot be acquired,,14.25,11.66,3.36,82,83.5,,66.67,00:58.3,231.74
62,Buckingham,19,Maverick,매버릭,Helicopters,7,780000,0,1,59058,22571,7700,8200,0,6100,1835,1363,443,6500,,,,4,Elitás Travel,,18.35,13.63,4.43,77,82,,61,00:59.1,225.71
61,Maibatsu,12,Frogger,,Helicopters,7,1300000,0,1,56757,22772,8200,8800,0,6100,1250,1057,344,7000,,,,4,Elitás Travel,,12.5,10.57,3.44,82,88,,61,00:56.8,227.72
60,Western,37,Cargobob,카고밥,Helicopters,7,1790000,0,1,74640,16013,6100,6667,0,4500,2190,1324,528,15000,,,,10,Warstock Cache & Carry,,21.9,13.24,5.28,61,66.67,,45,01:14.6,160.13
59,Nagasaki,20,Buzzard Attack Chopper,버자드 공격 헬기,Helicopters,7,1750000,0,1,57523,23335,8300,8700,0,7100,1203,1205,408,3800,,,,4,Warstock Cache & Carry,,12.03,12.05,4.08,83,87,,71,00:57.5,233.35
58,Nagasaki,20,Buzzard,버자드,Helicopters,7,,0,1,57523,23335,8300,8700,0,7100,1203,1205,408,3800,,,,4,Cannot be acquired,,12.03,12.05,4..1,83,87,,71,00:57.5,233.35
57,Vapid,6,Unmarked Cruiser,위장 크루저,Emergency,6,3950000,0,0,71572,17864,7780,5000,3000,7727,556,201,150,1400,RWD,2,5,4,Warstock Cache & Carry,,5.56,2.01,1.5,77.8,50,30,77.27,01:11.6,178.64
56,Declasse,25,Sheriff SUV,,Emergency,6,,0,0,79345,15530,7512,5000,2667,6515,595,224,236,2400,AWD,3,5,8,Cannot be acquired,,5.95,2.24,2.36,75.12,50,26.67,65.15,01:19.3,155.3
55,Vapid,6,Sheriff Cruiser,,Emergency,6,,0,0,76343,16456,7780,6000,2000,6818,556,201,165,1400,RWD,2,5,4,Cannot be acquired,,5.56,2.01,1.65,77.8,60,20,68.18,01:16.3,164.56
54,Declasse,25,Police Transporter,,Emergency,6,,0,0,88472,14645,6975,4000,2000,5909,586,241,252,2500,RWD,2,5,4,Cannot be acquired,,5.86,2.41,2.52,69.75,40,20,59.09,01:28.5,146.45
53,Brute,18,Police Riot,,Emergency,6,4800000,1,1,99132,13881,6439,3000,833,5000,723,395,295,6500,RWD,2,5,8,Warstock Cache & Carry,,7.23,3.95,2.95,64.39,30,8.33,50,01:39.1,138.81
52,Vapid,6,Prison Bus,죄수 호송 버스,Emergency,6,731500,1,1,116617,10501,4829,3500,833,4091,824,283,325,9000,RWD,2,4,11,Warstock Cache & Carry,,8.24,2.83,3.25,48.29,35,8.33,40.91,01:56.6,105.01
51,Vapid,6,Police Interceptor Cruiser,,Emergency,6,,0,0,70370,17703,8048,7500,4000,7788,532,203,165,1450,RWD,2,5,4,Cannot be acquired,,5.32,2.03,1.65,80.48,75,40,77.88,01:10.4,177.03
50,Bravado,17,Police Buffalo Cruiser,,Emergency,6,,0,0,73371,17139,7780,7000,3000,7273,517,204,150,1650,RWD,2,5,4,Cannot be acquired,,5.17,2.04,1.5,77.8,70,30,72.73,01:13.4,171.39
49,Vapid,6,Police Stanier Cruiser,스태니어 크루저,Emergency,6,,0,0,75502,16536,7780,5000,3000,7727,556,201,165,1400,RWD,2,5,4,Warstock Cache & Carry,,5.56,2.01,1.66,77.8,50,30,77.27,01:09.8,183.87
48,Western,37,Police Bike,경찰 오토바이,Emergency,6,,0,0,69553,16174,7243,6750,3667,5758,234,87,169,250,RWD,2,4,1,Warstock Cache & Carry,,2.41,0.87,1.69,72.43,67.5,36.67,57.58,01:09.6,161.74
47,Declasse,25,Park Ranger,파크 레인저,Emergency,6,2980000,0,0,76293,16415,7243,5000,2667,6515,595,303,236,2400,AWD,3,5,8,Warstock Cache & Carry,,5.95,3.03,2.36,72.43,50,26.67,65.15,01:16.3,164.15
46,Declasse,25,Lifeguard Granger,라이프가드,Emergency,6,865000,0,0,78238,16576,7512,5000,2667,6212,595,224,253,2400,RWD,2,5,4,Warstock Cache & Carry,Yes,5.95,2.24,2.53,75.12,50,26.67,62.12,01:18.2,165.76
45,MTL,15,Fire Truck,소방차,Emergency,6,3295000,1,1,89340,15450,6975,4000,1667,5152,884,252,311,7500,RWD,2,5,8,Warstock Cache & Carry,,8.84,2.52,3.11,69.75,40,16.67,51.52,01:29.3,154.5
44,Bravado,17,FIB (Buffalo),,Emergency,6,,0,0,73106,17220,7780,7000,3000,7424,508,204,149,1650,RWD,2,5,4,Cannot be acquired,,5.08,2.04,1.49,77.8,70,30,74.24,01:13.1,172.2
43,Declasse,25,FIB (Granger),,Emergency,6,,0,0,79413,15530,7512,5000,2667,6515,595,303,236,2400,AWD,3,5,8,Cannot be acquired,,5.95,3.03,2.36,75.12,50,26.67,65.15,01:19.4,155.3
42,Brute,18,Ambulance,,Emergency,6,,0,0,83483,15772,7512,4500,2000,5909,719,255,275,2500,AWD,3,5,4,Cannot be acquired,,7.19,2.55,2.75,75.12,45,20,59.09,01:23.5,157.72
41,,,Whippet Race Bike,,Cycles,5,10000,0,0,128393,7564,3380,1688,4167,2803,177,62,161,110,,,1,1,Pedal and Metal Cycles ,Yes,1.77,0.62,1.61,33.8,16.88,41.67,28.03,02:08.4,75.64
40,,,Tri-Cycles Race Bike,,Cycles,5,10000,0,0,128393,7564,3380,1688,4167,2803,177,62,161,110,,,1,1,Pedal and Metal Cycles ,Yes,1.77,0.62,1.61,33.8,16.88,41.67,28.03,02:08.4,75.64
39,,,Scorcher,,Cycles,5,2000,0,0,152618,6115,2951,2125,4667,3106,194,100,155,115,,,1,1,Pedal and Metal Cycles ,Yes,1.94,1,1.55,29.51,21.25,46.67,31.06,02:32.6,61.15
38,,,Fixter,,Cycles,5,,0,0,134434,7121,3380,1688,667,2803,177,62,161,110,,,1,1,Cannot be acquired,,1.77,0.62,1.61,33.8,16.88,6.67,28.03,02:14.4,71.21
37,,,Endurex Race Bike,,Cycles,5,10000,0,0,128393,7564,3380,1688,4167,2803,177,62,161,110,RWD,2,1,1,Pedal and Metal Cycles ,Yes,1.77,0.62,1.61,33.8,16.88,41.67,28.03,02:08.4,75.64
36,,,Cruiser,,Cycles,5,800,0,0,175173,5391,2414,1000,4667,2727,183,73,143,120,RWD,2,1,1,Pedal and Metal Cycles ,Yes,1.83,0.73,1.43,24.14,10,46.67,27.27,02:55.2,53.91
35,,,BMX,BMX,Cycles,5,800,0,0,164864,5673,2683,2000,5000,2803,165,55,124,105,RWD,2,1,1,Pedal and Metal Cycles ,Yes,1.65,0.55,1.24,26.83,20,50,28.03,02:44.9,56.73
34,Ubermacht,2,Zion Cabrio,지온 카브리오,Coupes,4,65000,0,0,66528,18990,7780,5500,3000,7879,505,207,141,1400,RWD,2,6,2,Southern S.A. Super Autos,Yes,5.05,2.07,1.41,77.8,55,30,78.79,01:06.5,189.9
33,Ubermacht,2,Zion,,Coupes,4,60000,0,0,66512,18990,7780,5500,3000,7879,505,207,138,1400,RWD,2,6,2,Southern S.A. Super Autos,Yes,5.05,2.07,1.38,77.8,55,30,78.79,01:06.5,189.9
32,Ubermacht,2,Sentinel XS,센티넬 XS,Coupes,4,60000,0,0,65478,18668,7619,5250,3000,7424,480,198,138,1400,RWD,2,6,2,Southern S.A. Super Autos,Yes,4.8,1.98,1.38,76.19,52.5,30,74.24,01:09.1,186.68
31,Ubermacht,2,Sentinel,센티넬,Coupes,4,95000,0,0,70787,18105,7619,5250,3000,7424,478,198,138,1400,RWD,2,6,2,Southern S.A. Super Autos,Yes,4.78,1.98,1.38,76.19,52.5,30,74.24,01:10.8,181.05
30,Ubermacht,2,Oracle XS,오라클 XS,Coupes,4,82000,0,0,71822,18467,8048,6500,3000,6818,513,208,152,1850,RWD,2,5,4,Southern S.A. Super Autos,Yes,5.13,2.08,1.52,80.48,65,30,68.18,01:11.8,184.67
29,Ubermacht,2,Oracle,,Coupes,4,80000,0,0,71021,18588,8048,6750,3000,6818,534,203,151,1900,RWD,2,5,4,Southern S.A. Super Autos,Yes,5.34,2.03,1.51,80.48,67.5,30,68.18,01:11.0,185.88
28,Ocelot,21,Jackal,,Coupes,4,60000,0,0,67632,18427,7646,5500,3000,7879,491,200,150,1800,RWD,2,6,4,Southern S.A. Super Autos,Yes,4.91,2,1.5,76.46,55,30,78.79,01:07.6,184.27
27,Lampadati,11,Felon GT,펠론 GT,Coupes,4,95000,0,0,70654,17864,7780,6000,3000,7576,495,192,169,1850,RWD,2,6,2,Southern S.A. Super Autos,Yes,4.95,1.92,1.69,77.8,60,30,75.76,01:10.7,178.64
